income_stability,spending_consistency,savings_ratio,transaction_frequency,avg_monthly_income,avg_monthly_spending,defaulted
0.2716,0.2286,0.2723,17.43,25824.63,18948.68,0
0.5076,0.13,0.1593,11.72,18818.11,17272.42,0
0.1768,0.2145,0.3614,21.36,36921.81,22246.39,0
0.01,0.0729,0.4235,19.47,30691.99,18816.7,0
0.3167,0.1076,0.4252,20.66,32183.23,20837.81,0
0.1525,0.583,0.5139,21.52,33209.34,17085.0,0
0.1888,0.5782,0.3123,18.82,24481.39,15632.06,0
0.0736,0.01,0.4543,21.2,38996.0,22720.54,0
0.2151,0.5498,0.2161,18.9,22366.74,16999.16,0
0.3694,0.3968,0.3198,18.73,27807.37,17381.86,0
0.2747,0.338,0.2086,17.93,26049.17,16581.96,0
0.2569,0.3328,0.49,21.51,38471.54,21667.22,0
0.294,0.2749,0.1314,5.64,16661.29,13075.75,0
0.2805,0.4336,0.1008,9.61,17026.42,15346.15,1
0.1001,0.01,0.0925,9.13,7431.55,6687.96,0
0.2168,0.1779,0.3703,21.24,25469.79,14986.7,0
0.2434,0.1742,0.4069,24.06,39904.38,24797.57,0
0.3444,0.6099,0.3835,16.18,26702.32,16403.42,0
0.3835,0.3343,0.0673,9.82,14324.08,13364.16,1
0.1353,0.3947,0.5069,26.86,39940.55,19651.1,0
0.31,0.3364,0.3695,16.51,29396.5,20264.66,0
0.1798,0.2873,0.2676,19.04,28823.42,23813.76,0
0.3045,0.1239,0.4499,24.11,34800.56,21162.48,0
0.2774,0.2502,0.2969,17.4,23163.02,16685.05,0
0.2045,0.3288,0.381,16.78,27389.92,18039.2,0
0.0747,0.6179,0.1304,12.7,14396.08,13725.77,1
0.1651,0.4445,0.4539,18.4,29439.57,15557.15,0
0.3906,0.4224,0.3229,18.03,30954.41,21642.85,0
0.4826,0.2526,0.4287,21.25,32104.2,20249.94,0
0.3545,0.2062,0.3463,17.85,32035.54,19964.9,0
0.1371,0.2903,0.4205,19.11,30563.68,16288.16,0
0.5101,0.1377,0.6219,25.7,38349.4,14581.81,0
0.1655,0.2716,0.3815,18.93,29165.15,14889.24,0
0.0362,0.172,0.2535,14.97,23791.7,16122.82,0
0.0613,0.0321,0.469,22.4,35813.47,15981.38,0
0.1479,0.01,0.2509,10.38,24028.99,17060.33,0
0.732,0.251,0.1078,7.24,17953.45,15845.73,1
0.2639,0.2914,0.3568,24.88,34372.96,23881.74,0
0.3098,0.0384,0.3427,20.91,31321.59,19549.35,0
0.4414,0.1108,0.0882,8.54,17461.16,17153.67,0
0.4582,0.7876,0.4231,18.7,23993.35,12330.13,0
0.179,0.0653,0.2875,14.57,23558.04,17271.72,0
0.0564,0.5855,0.3522,18.2,32624.5,21729.69,0
0.2466,0.0529,0.451,20.51,30963.99,15572.99,0
0.2757,0.4857,0.088,11.92,23597.23,22342.22,0
0.1005,0.2129,0.4429,21.95,41002.37,29110.55,0
0.0479,0.2364,0.3919,22.99,36763.88,21626.09,0
0.345,0.1294,0.3056,14.52,31273.97,22558.05,0
0.1648,0.3757,0.4563,24.41,39439.48,21653.18,0
0.16,0.1884,0.3876,19.08,31293.71,22170.52,0
0.1083,0.5019,0.4443,21.26,33647.91,18127.58,0
0.3267,0.2053,0.3398,19.58,28553.58,19507.17,1
0.5398,0.01,0.249,18.74,29451.74,20742.94,0
0.0607,0.223,0.4718,22.99,33306.56,16334.43,0
0.124,0.1322,0.3585,20.98,33359.09,21932.35,0
0.3113,0.1713,0.4667,25.09,38379.54,19851.87,0
0.1744,0.01,0.4648,23.32,33386.3,16432.06,0
0.6858,0.1731,0.3018,18.14,31331.28,20663.37,0
0.1758,0.2167,0.2606,16.71,18684.26,14339.79,0
0.3206,0.5242,0.0865,11.63,13165.74,12349.09,0
0.3123,0.4867,0.3198,18.77,31895.71,21049.76,0
0.1706,0.1661,0.4069,23.95,42216.47,26491.72,0
0.1536,0.1076,0.4668,25.84,41546.8,21682.82,0
0.3505,0.2161,0.5639,25.4,40280.73,20303.32,0
0.3063,0.5264,0.3748,17.84,31233.34,19309.89,0
0.4263,0.3108,0.1819,11.44,12228.19,10144.35,0
0.4518,0.3548,0.2812,10.71,20825.96,12206.46,0
0.0103,0.2119,0.3078,13.32,21369.55,13863.15,1
0.4308,0.5352,0.5077,21.79,34922.82,17383.45,0
0.1161,0.3258,0.2754,17.93,29114.01,21013.77,0
0.2571,0.1297,0.5869,24.08,43460.44,16995.94,0
0.6732,0.1046,0.2876,14.64,28610.96,21102.91,0
0.4219,0.183,0.4037,20.05,24674.09,14478.03,0
0.3517,0.2717,0.469,24.45,30548.77,15511.55,0
0.2125,0.2687,0.0567,9.05,14590.03,14247.74,0
0.6198,0.4826,0.0373,7.58,11069.75,10656.66,1
0.3061,0.2403,0.3422,12.97,20757.09,13191.12,0
0.3519,0.31,0.2667,23.4,35494.58,28081.48,0
0.0537,0.4969,0.195,15.56,20449.98,17117.59,0
0.3762,0.145,0.4352,18.47,29734.79,18794.08,0
0.0525,0.0852,0.4327,26.19,37903.93,17245.06,0
0.1477,0.3684,0.2636,13.71,22717.29,18576.39,0
0.9476,0.0605,0.0571,6.61,6416.29,5968.24,0
0.2718,0.5024,0.381,14.56,26988.93,17272.04,0
0.256,0.1155,0.2292,10.65,21604.83,16118.32,0
0.2049,0.2615,0.4051,22.03,35337.14,20223.96,0
0.134,0.287,0.2191,16.01,22039.36,16778.28,0
0.2823,0.1737,0.4412,22.41,36827.81,19380.49,0
0.2069,0.3542,0.4022,25.69,38424.74,23352.99,0
0.2042,0.2438,0.1153,7.58,12501.62,11124.13,0
0.3635,0.0209,0.0454,10.04,21819.91,19626.06,0
0.0464,0.08,0.4052,25.28,36539.27,19422.71,0
0.3016,0.4661,0.1647,6.3,20171.74,15708.07,0
0.3254,0.2417,0.3626,17.34,31269.23,18870.72,0
0.6294,0.4064,0.0139,9.0,10757.7,10583.97,0
0.4282,0.0588,0.2996,15.7,27484.24,19696.0,0
0.01,0.1954,0.5007,25.84,34762.92,17412.17,0
0.3028,0.2052,0.3566,22.2,39053.84,23445.0,0
0.5942,0.0811,0.2448,10.38,19696.31,15908.85,0
0.2202,0.3144,0.1314,9.81,7990.3,6309.78,0
0.0758,0.653,0.3549,14.65,27720.07,18169.6,0
0.1151,0.2812,0.1058,11.19,18075.03,15641.38,0
0.3187,0.117,0.1692,11.96,23506.62,19265.12,0
0.3635,0.1381,0.0841,12.07,23220.74,21585.69,0
0.2743,0.281,0.0745,8.41,14444.39,13697.51,0
0.0399,0.5136,0.0953,1.84,5277.07,5109.31,0
0.4381,0.4126,0.4643,18.42,25353.56,14468.05,0
0.0423,0.2692,0.1271,8.83,16771.53,14795.75,0
0.351,0.3267,0.5588,24.68,37828.0,16729.04,0
0.0192,0.2459,0.4341,18.34,30893.81,17743.41,0
0.6072,0.2958,0.3265,15.15,30892.67,22842.68,0
0.0587,0.16,0.405,18.25,34437.41,22801.23,0
0.2883,0.6252,0.2235,14.27,27710.62,21404.67,0
0.0336,0.5221,0.3254,17.9,29483.65,17581.04,0
0.0856,0.3587,0.6325,27.44,42542.49,11700.12,0
0.2038,0.2636,0.4574,22.92,37831.51,20980.54,0
0.161,0.1198,0.266,18.05,22261.17,16090.88,0
0.0941,0.4455,0.1883,10.9,22565.25,19611.4,0
0.124,0.1859,0.4429,19.12,34630.73,19430.24,0
0.3384,0.2182,0.2811,12.38,17489.42,12284.79,0
0.4079,0.096,0.1453,12.13,27427.75,23532.12,0
0.3533,0.4011,0.1846,13.79,22023.91,17401.76,0
0.2829,0.1253,0.3114,19.18,30256.83,20879.63,0
0.0821,0.01,0.3867,20.96,28923.27,21104.22,0
0.2054,0.138,0.3536,15.73,27233.25,18234.21,0
0.0608,0.248,0.1546,12.79,20112.94,18591.23,0
0.2781,0.1022,0.3645,17.75,33454.98,23650.98,0
0.2021,0.4697,0.1167,14.75,18706.0,16229.7,0
0.0414,0.4428,0.4383,21.51,31305.59,20259.9,0
0.321,0.1995,0.3643,18.32,30597.44,23011.38,0
0.1762,0.2848,0.3688,23.26,37868.15,25052.56,0
0.0691,0.3893,0.2491,11.68,21498.54,15166.18,0
0.2216,0.3366,0.4546,22.81,30064.85,17451.72,0
0.5413,0.0371,0.371,21.87,33623.4,22621.55,0
0.0729,0.0394,0.0998,11.71,20645.61,20519.79,0
0.041,0.6131,0.2504,13.4,23787.92,18288.64,1
0.1839,0.1641,0.2951,22.65,33358.16,24187.83,0
0.0432,0.5728,0.2422,14.81,24902.52,17934.51,0
0.1366,0.2218,0.4774,27.37,38985.16,20330.63,0
0.0973,0.1416,0.2269,17.59,22343.65,15925.12,0
0.1271,0.3994,0.4003,17.96,28244.02,15914.46,0
0.1484,0.3138,0.1624,11.42,11394.41,10119.42,0
0.33,0.4839,0.4384,24.85,32502.86,18458.61,0
0.2122,0.3882,0.2817,17.28,28927.86,20330.52,0
0.4674,0.2446,0.3538,19.09,31068.84,19481.36,0
0.1703,0.2901,0.2314,14.83,25735.23,18505.26,0
0.2139,0.1584,0.3812,25.94,38741.56,25337.92,0
0.3472,0.4104,0.4768,24.0,35035.42,20926.42,0
0.4314,0.3914,0.1468,8.99,13160.38,10467.2,0
0.2371,0.0235,0.4061,20.04,27444.15,17691.15,0
0.3006,0.5623,0.0211,10.67,21201.77,20985.8,0
0.1267,0.3646,0.0834,11.1,20110.85,20378.96,0
0.154,0.4089,0.1499,14.17,17970.41,15449.98,0
0.405,0.2355,0.3432,11.95,19754.29,14522.78,0
0.3554,0.1151,0.3229,13.26,25149.74,16577.34,0
0.2995,0.4804,0.2996,16.87,27973.97,19154.87,0
0.3497,0.4894,0.2225,15.06,27272.28,19449.53,0
0.1026,0.1237,0.4634,24.38,31591.66,17576.99,0
0.1953,0.4168,0.353,18.46,31336.38,18127.02,0
0.1805,0.2565,0.4146,20.76,35860.08,23854.74,0
0.2205,0.5267,0.4244,19.64,34095.36,16815.73,0
0.2439,0.1753,0.2354,9.13,19328.93,14845.23,0
0.0624,0.6515,0.2915,13.79,22296.51,15031.64,0
0.2082,0.2679,0.1849,2.65,10578.49,8067.19,1
0.3353,0.9007,0.1931,10.68,11276.97,9156.09,0
0.209,0.0986,0.4376,21.25,26726.24,17576.96,0
0.1674,0.0373,0.3001,15.61,26327.38,18970.05,0
1.0766,0.5473,0.1183,9.56,9520.48,8210.59,1
0.2408,0.4577,0.1337,15.0,19949.23,15182.81,0
0.3649,0.33,0.2537,20.04,33658.19,24266.32,0
0.1658,0.2175,0.4882,24.43,39571.94,17012.0,0
0.01,0.0413,0.5366,19.4,36356.08,20291.52,0
0.1324,0.5758,0.2884,18.07,27333.88,19809.0,0
0.218,0.3748,0.259,19.28,28433.99,24005.55,0
0.0959,0.3986,0.4397,22.99,33353.52,20213.53,0
0.788,0.0821,0.0851,5.75,13502.85,11374.84,0
0.3284,0.2018,0.3728,21.67,28128.9,16115.42,0
0.0725,0.3109,0.2767,13.45,22660.5,15564.7,0
0.2194,0.0849,0.4573,20.49,34923.88,19378.67,0
0.1201,0.3651,0.3746,22.47,32582.38,17786.23,0
0.3344,0.2167,0.3977,22.78,33966.0,21213.62,0
0.1355,0.2212,0.4833,26.7,36811.23,19644.0,0
0.0344,0.5209,0.3022,21.23,27728.44,17710.71,0
0.0999,0.0921,0.0554,10.88,16661.72,14573.2,0
0.08,0.2086,0.4071,21.05,28338.86,16891.87,0
0.3926,0.0726,0.1825,17.92,28936.96,22309.52,0
0.1585,0.6246,0.4103,23.92,32450.08,20343.74,0
0.5842,0.7266,0.0989,8.78,19278.28,18139.45,0
0.0867,0.0587,0.082,9.47,10317.4,9764.83,0
0.2107,0.5802,0.13,8.96,27040.85,24767.29,0
0.4926,0.9092,0.0771,8.57,18069.03,16853.0,0
0.2561,0.4568,0.436,20.41,35087.7,20716.13,0
0.1185,0.3355,0.4572,24.02,33497.01,17048.67,0
0.3489,0.2212,0.181,11.11,19923.62,16423.69,0
0.2581,0.2728,0.4468,22.83,34482.14,19213.13,0
0.643,0.5923,0.0763,8.42,18042.24,17844.84,0
0.139,0.2712,0.3855,23.98,32943.78,21215.2,0
0.4527,0.1976,0.3007,18.15,31446.36,24740.0,0
0.2394,0.2637,0.4737,24.03,35613.71,16842.88,0
0.4914,0.1812,0.3819,15.93,27701.15,15678.48,0
0.5986,0.052,0.0018,7.97,13926.48,14403.72,0
0.2794,0.083,0.4406,16.25,29138.86,12593.61,0
0.1029,0.3449,0.3048,17.83,17387.14,12537.34,0
0.1956,0.2753,0.1281,13.7,24443.85,23512.69,0
0.177,0.1492,0.4294,19.59,31180.11,17988.94,0
0.1339,0.4242,0.4762,22.99,36804.17,20353.09,0
0.5033,0.273,0.1783,12.16,21185.53,18748.55,0
0.0802,0.0531,0.5417,25.84,43274.63,20109.12,0
0.2062,0.0319,0.0882,14.48,16317.61,13794.09,1
0.3401,0.1172,0.3767,18.15,31054.81,24235.78,0
0.1179,0.0646,0.2618,15.02,27131.28,20857.37,0
0.3203,0.2077,0.0589,8.25,13526.3,12567.07,0
0.01,0.146,0.3114,24.16,37910.14,27760.16,0
0.3228,0.319,0.4806,21.73,37477.54,22805.63,0
0.5243,0.4451,0.3049,15.95,26850.37,18815.69,0
0.16,0.2083,0.4134,21.12,32867.24,19649.25,0
0.2402,0.1781,0.3694,20.16,40819.6,26002.56,0
0.1389,0.4599,0.1706,10.61,16818.36,14457.95,0
0.2856,0.4514,0.0381,5.58,13919.92,12065.8,0
0.1272,0.0794,0.4812,24.22,34126.82,18767.33,0
0.2566,0.5912,0.2845,17.16,34916.52,24283.77,0
0.1872,0.758,0.2975,16.31,24246.0,15583.92,0
0.2267,0.3298,0.161,15.35,26926.14,23391.66,0
0.3598,0.1687,0.3868,16.75,24051.0,13715.37,0
0.1635,0.1653,0.3603,22.39,30169.77,18557.44,0
0.1489,0.0712,0.3517,18.01,32903.36,21011.65,0
0.01,0.1664,0.5918,29.68,38919.83,15483.21,0
0.1126,0.072,0.3079,14.05,29010.11,19260.78,0
0.01,0.3246,0.3732,15.6,27379.56,15465.24,0
0.2546,0.7471,0.2488,10.27,25044.4,16689.94,0
0.0488,0.5432,0.4771,20.06,30780.13,15364.64,0
0.1942,0.0222,0.3836,20.39,32785.5,21320.64,0
0.2102,0.3947,0.4691,24.73,42265.71,22212.21,0
0.2265,0.11,0.2373,11.91,21810.82,17078.05,0
0.2563,0.6701,0.1002,5.62,11919.43,10385.46,1
0.0221,0.1308,0.1239,10.79,19775.09,18673.15,0
0.2305,0.0554,0.191,12.56,22374.58,17555.76,0
0.1148,0.3553,0.1328,14.63,22047.98,16783.95,0
0.1865,0.2469,0.3036,14.04,25547.12,16570.79,0
0.3774,0.0363,0.5182,25.46,42094.24,21958.93,0
0.144,0.0458,0.3684,27.35,40409.07,25835.98,0
0.1284,0.061,0.392,23.25,36866.45,24578.96,0
0.1678,0.3925,0.3837,21.94,33201.2,21526.52,0
0.1895,0.01,0.1719,9.44,16989.44,13918.31,1
0.5738,0.2222,0.2244,7.94,20196.55,14456.2,1
0.4937,0.3273,0.4339,21.26,31828.14,17843.1,0
0.1656,0.1201,0.2823,18.18,27534.75,19225.67,0
0.3932,0.0716,0.1456,9.81,16614.83,13232.08,1
0.5217,0.5942,0.3072,19.0,29399.94,20864.41,0
0.2411,0.3828,0.209,10.89,20779.67,16015.03,1
0.1789,0.2649,0.0,3.41,11332.7,11836.02,1
0.0516,0.1545,0.486,25.39,35108.75,20901.81,0
0.1206,0.0106,0.4131,21.22,31986.27,17325.45,0
0.1216,0.1547,0.1388,9.72,17455.89,15446.92,0
0.232,0.0818,0.3373,17.77,34861.87,22350.26,0
0.0808,0.265,0.4406,25.56,40553.42,19362.07,0
0.1334,0.4233,0.1248,14.12,19700.26,17279.15,0
0.1583,0.3322,0.3784,26.23,42134.24,22964.86,0
0.0887,0.2954,0.2879,21.16,30384.48,21564.77,0
0.1013,0.8232,0.1449,11.83,22896.82,20153.79,0
0.1555,0.677,0.2493,17.51,25126.8,21577.0,0
0.2492,0.4698,0.1992,12.07,17307.77,13717.95,0
0.287,0.0333,0.3885,23.95,35085.8,21794.96,0
0.663,0.3628,0.1808,10.73,21375.08,16765.66,0
0.2312,0.1742,0.4907,25.9,39880.89,24104.19,0
0.1679,0.107,0.3389,22.6,39311.03,28310.19,0
0.1243,0.2707,0.3691,18.41,27268.52,14944.13,0
0.3562,0.1485,0.0319,11.12,18693.59,16617.43,0
0.01,0.1095,0.4217,21.15,28059.77,18032.09,0
0.0514,0.1178,0.4446,21.81,38969.87,20137.89,0
0.5471,0.5226,0.288,10.44,23969.8,16513.63,0
0.1158,0.4808,0.6433,25.93,45986.43,15020.57,0
0.0423,0.1168,0.1946,19.82,27689.84,20647.57,0
0.2643,0.6481,0.2332,17.54,25551.13,20187.43,0
0.1813,0.2806,0.2683,15.9,26805.02,18790.31,0
0.0235,0.2434,0.2107,11.67,21114.67,16729.78,0
0.3173,0.2128,0.3125,15.62,23053.94,14385.94,0
0.2909,0.1182,0.3685,14.53,24700.6,13247.46,0
0.0119,0.388,0.309,17.65,29801.75,22329.72,0
0.1182,0.4011,0.3062,16.43,30961.67,22594.2,0
0.2003,0.1492,0.4435,25.82,40113.71,22685.57,0
0.0546,0.1177,0.3281,21.97,33418.21,21274.55,0
0.328,0.2938,0.0704,7.49,23557.86,23116.87,0
0.0575,0.4534,0.2881,18.19,26694.66,20509.85,0
0.1728,0.1388,0.343,16.11,30544.6,17566.68,0
0.8318,0.4958,0.155,8.12,10542.7,8498.45,1
0.0568,0.3221,0.2083,14.97,26092.87,21681.19,0
0.2123,0.3892,0.3157,16.02,27145.33,18916.63,0
0.2369,0.148,0.2189,9.7,21381.98,18209.91,0
0.0173,0.4055,0.4685,23.82,39372.52,18381.52,0
0.0394,0.0858,0.1279,10.77,16758.63,15070.19,0
0.1463,0.7559,0.1566,16.33,23181.14,19614.83,0
0.0147,0.4178,0.41,21.61,30194.51,16700.92,0
0.4317,0.1729,0.2951,17.21,28917.26,19337.75,0
0.2049,0.1213,0.2077,13.84,20741.47,16418.85,0
0.0251,0.2271,0.2592,17.21,23545.91,16243.74,0
0.0806,0.2287,0.3918,26.83,42780.41,25611.45,0
0.2226,0.5863,0.1173,7.85,23998.99,20954.74,0
0.4253,0.2837,0.525,19.79,33333.67,18133.94,0
0.1732,0.3459,0.117,8.3,14195.89,13478.51,0
0.2588,0.1645,0.1938,11.67,17172.79,14816.0,0
0.5064,0.2882,0.4672,23.0,32846.6,18571.27,0
0.1131,0.3099,0.3752,22.12,32253.17,19267.5,0
0.2489,0.1164,0.1848,14.32,25871.59,21619.14,1
0.2115,0.0987,0.4029,19.46,25477.97,14635.17,0
0.636,0.4153,0.3646,16.53,23392.25,15120.39,0
0.304,0.5997,0.2545,14.16,19779.55,14561.96,0
0.3291,0.0464,0.34,15.73,26526.51,17333.56,0
0.722,0.1419,0.2457,15.72,27998.7,20214.8,0
0.1691,0.016,0.4498,26.9,37952.37,21900.36,0
0.1901,0.3693,0.4442,25.54,35973.84,19376.22,0
0.1401,0.2882,0.2087,6.74,14759.82,13313.19,0
0.0444,0.437,0.073,6.43,18674.14,18094.27,0
0.1786,0.3447,0.3377,16.08,29521.04,20042.25,0
0.0247,0.2921,0.339,14.02,24711.66,17545.39,0
0.2509,0.0415,0.1578,6.36,21398.28,20402.02,0
0.338,0.2172,0.4157,20.51,30091.66,17665.6,1
0.1559,0.4818,0.2884,15.63,23199.4,17066.1,0
0.224,0.01,0.3205,18.55,28988.95,20137.56,0
0.1469,0.244,0.2743,14.59,24116.92,17676.21,0
0.5049,0.0293,0.3917,18.59,39149.36,24662.39,0
0.01,0.2676,0.4416,21.23,36436.18,20395.24,0
0.1522,0.454,0.4158,16.54,29947.53,17920.07,0
0.1181,0.2388,0.1973,13.08,17941.98,13375.74,0
0.2363,0.367,0.1873,7.15,15868.22,12327.64,0
0.2119,0.241,0.3949,23.08,33220.79,19981.49,0
0.6413,0.7242,0.0662,4.74,9585.96,8088.93,1
0.1765,0.142,0.4276,28.15,42294.3,21996.85,0
0.1845,0.568,0.3917,21.71,31267.77,18402.13,0
0.2313,0.1304,0.4713,25.95,43344.31,20935.84,0
0.2268,0.3812,0.4172,25.36,29797.11,17732.75,0
0.1584,0.082,0.4584,23.88,34035.8,20294.1,0
0.2916,0.5114,0.3141,14.52,28694.82,17852.52,0
0.4426,0.2626,0.3123,18.74,26357.07,16907.34,0
0.0382,0.2246,0.4122,24.58,35225.52,20444.86,0
0.01,0.2364,0.3157,17.48,27299.47,17588.27,0
0.1173,0.2698,0.3647,17.42,24605.47,14847.71,0
0.1395,0.0748,0.1495,8.41,17144.18,14575.84,0
0.1953,0.0929,0.1727,14.84,26874.14,25530.14,0
0.064,0.5398,0.0717,7.34,16566.85,14343.21,0
0.374,0.6395,0.1235,8.84,15934.61,14602.6,0
0.3258,0.3284,0.4872,21.8,35262.88,17651.1,0
0.1595,0.0955,0.3299,18.88,26561.31,17557.32,0
0.1066,0.3879,0.4308,20.29,32057.44,16928.72,0
0.4691,0.3631,0.279,18.18,30951.26,22770.15,0
0.0629,0.2809,0.3952,23.69,38272.72,22997.07,0
0.3438,0.0886,0.3521,19.4,30921.4,19511.0,0
0.3265,0.5378,0.0467,8.84,16667.68,17192.07,1
0.3422,0.1053,0.3585,19.88,34635.07,20685.37,0
0.1977,0.1604,0.1984,11.25,23150.05,17929.29,0
0.062,0.0566,0.4474,23.97,38901.98,19834.81,0
0.0414,0.2945,0.2937,14.34,29352.79,19049.87,0
0.3608,0.0955,0.2277,13.46,21026.85,15307.18,0
0.1557,0.2857,0.3963,19.75,34102.28,19527.0,0
0.3858,0.0709,0.2294,16.98,24825.58,18414.31,1
0.2276,0.1715,0.2194,13.33,23897.4,19321.61,0
0.4446,0.3822,0.3838,21.81,30670.24,16681.79,0
0.0147,0.0692,0.3494,18.93,28778.74,17876.94,0
0.2109,0.1482,0.4965,26.62,39744.81,21310.43,0
0.2677,0.3735,0.3033,16.84,23550.68,18347.31,0
0.06,0.2586,0.3253,14.33,26889.26,18411.54,0
0.3455,0.2846,0.374,14.59,26518.71,18774.96,0
0.358,0.3885,0.338,14.51,24892.87,17327.71,0
0.238,0.1247,0.3153,19.52,38618.34,26567.0,0
0.1977,0.0585,0.2444,16.12,26057.41,19661.05,0
0.0962,0.5638,0.2046,17.73,27209.32,20641.94,0
0.1808,0.4188,0.4948,22.69,36229.41,16889.61,0
0.1847,0.2732,0.2971,21.41,26460.22,17515.51,0
0.113,0.2549,0.4441,24.7,35675.95,20957.09,0
0.2313,0.2591,0.3625,20.29,34013.83,20832.79,0
0.4019,0.1573,0.2495,16.32,27620.65,20659.46,0
0.1055,0.1697,0.6432,28.12,43298.27,18512.48,0
0.0779,0.4197,0.5686,24.9,37821.88,16356.72,0
0.434,0.4296,0.0,4.43,9183.61,9529.05,1
0.2718,0.0946,0.3555,13.64,24130.48,15172.01,0
0.2729,0.3359,0.4317,19.43,37040.5,20955.48,0
0.0819,0.2352,0.0482,4.83,12193.61,11051.91,0
0.3751,0.3978,0.1848,9.75,17794.71,15114.78,0
0.1266,0.2025,0.1408,11.11,20321.1,17158.89,0
0.3769,0.4994,0.2146,9.87,15305.43,12884.99,1
0.1282,0.2384,0.2795,15.8,27391.97,20413.39,0
0.1595,0.2392,0.3728,22.35,34527.09,21984.52,0
0.0694,0.0488,0.4494,22.81,37144.03,22316.28,0
0.1714,0.3217,0.3635,17.87,26895.97,16738.02,0
0.5098,0.5323,0.0965,11.03,21180.79,17706.06,1
0.3122,0.2021,0.4372,22.0,39589.59,25508.26,0
0.2222,0.2108,0.3524,15.85,26572.85,17746.29,0
0.1454,0.4959,0.3534,17.44,27640.28,16962.94,0
0.3368,0.3197,0.3953,22.97,38286.91,22866.47,0
0.404,0.2358,0.2393,12.13,22975.39,17472.48,0
0.3858,0.1925,0.1146,10.83,20514.68,18306.95,1
0.2631,0.4213,0.2963,14.98,30132.87,22628.28,0
0.1729,0.2325,0.2554,19.86,27184.28,19304.34,0
0.1138,0.1676,0.3679,23.42,34429.25,20038.96,0
0.4465,0.188,0.2061,10.7,21116.79,16412.85,0
0.5709,0.8548,0.1709,10.27,14476.07,12357.26,0
0.3405,0.0465,0.368,16.01,28645.82,17704.13,0
0.4439,0.4333,0.1813,12.96,24258.08,21430.77,0
0.2189,0.5059,0.3298,16.88,26421.94,17641.95,0
0.01,0.3265,0.2628,18.57,28449.94,18277.45,0
0.0849,0.4618,0.4858,19.31,25274.95,13382.31,0
0.2289,0.3925,0.1538,17.22,24344.14,17431.74,0
0.0942,0.575,0.3068,23.69,29450.61,20286.73,0
0.3278,0.3185,0.2892,17.64,28009.81,17756.33,0
0.1452,0.481,0.0813,10.57,25501.26,22708.84,0
0.2847,0.0571,0.4704,26.03,38485.8,19698.95,0
0.4706,0.4589,0.2869,13.91,24461.47,18727.76,0
0.01,0.0999,0.3612,17.92,25519.04,13530.26,0
0.3587,0.1415,0.483,24.64,38100.32,21433.13,0
0.1572,0.5571,0.2784,15.68,32025.94,22834.91,0
0.1334,0.2263,0.4086,21.38,34996.02,22221.22,0
0.3579,0.2129,0.1679,14.62,29400.54,24855.17,1
0.0927,0.3568,0.3145,19.8,28562.72,17975.55,0
0.123,0.2559,0.2219,8.79,14622.85,11103.85,0
0.1014,0.2162,0.038,3.5,12083.88,11201.25,0
0.5866,0.2428,0.1238,1.0,8654.14,7400.35,0
0.2702,0.0602,0.3252,18.06,28812.95,21676.34,0
0.3757,0.2512,0.3469,15.02,23476.33,13900.89,0
0.3003,0.4045,0.1296,5.03,17881.99,17135.83,0
0.2501,0.3137,0.3904,23.0,28986.7,19092.37,0
0.093,0.0209,0.449,24.6,36832.86,22523.06,0
0.2908,0.0623,0.4598,22.33,37275.72,16193.83,0
0.572,0.1952,0.2112,12.14,27005.1,19676.46,0
0.3457,0.3918,0.1721,12.13,16588.43,12991.42,0
0.1222,0.2331,0.2743,17.97,30845.16,22794.01,0
0.2227,0.3532,0.4932,21.7,31900.28,15735.52,0
0.1827,0.01,0.3656,23.32,36871.3,22953.5,0
0.4631,0.3261,0.228,20.72,32244.75,23294.26,0
0.4843,0.4237,0.3533,15.76,31237.23,20248.9,0
0.07,0.2726,0.2676,15.34,28474.56,20311.96,0
0.1349,0.4113,0.3833,23.73,39711.21,25101.28,0
0.0249,0.3887,0.3434,15.99,28430.13,15243.61,0
0.1617,0.1419,0.302,18.26,30643.84,21141.75,0
0.6647,0.3061,0.2355,16.01,25320.47,19689.53,0
0.1235,0.5395,0.1523,10.0,15058.95,13960.06,0
0.1273,0.3124,0.398,18.88,35973.94,18743.85,0
0.2631,0.2917,0.3839,20.25,25647.29,15319.96,0
0.0789,0.2715,0.4769,21.04,40617.88,21463.7,0
0.0799,0.1112,0.6352,21.28,35382.27,13641.28,1
0.3822,0.2372,0.0819,3.77,7665.38,7724.8,0
0.3189,0.0397,0.5477,25.23,37345.05,15327.86,0
0.1747,0.0802,0.5596,23.5,39991.48,16973.8,0
0.1966,0.5116,0.3926,22.82,30450.22,20512.3,0
0.2354,0.1863,0.3981,17.17,30306.08,17554.26,0
0.0336,0.1656,0.4351,21.41,37344.1,24214.28,0
0.3782,0.3903,0.3865,22.31,32844.01,16129.82,0
0.1748,0.089,0.3134,13.7,23293.87,15865.98,0
0.1987,0.0881,0.4853,28.23,39191.27,19212.0,0
0.2739,0.5312,0.4805,26.37,37195.49,16968.06,0
0.1424,0.4425,0.1808,15.7,20885.26,18568.03,0
0.0671,0.2922,0.4526,16.53,26828.09,13965.28,0
0.1363,0.507,0.1648,6.74,17886.99,14708.14,0
0.6727,0.4906,0.1941,12.02,21416.13,18353.5,0
0.3678,0.0684,0.147,13.53,20612.7,16784.36,0
0.0747,0.4087,0.4652,16.56,34141.28,17856.34,0
